time,x,y,speed
1728237099.1544242,8.642827033996582,241.34197998046875,2.981546401977539
1728237099.204377,8.490917205810547,241.33953857421875,3.066371440887451
1728237099.2543595,8.33614444732666,241.3350067138672,3.1137521266937256
1728237099.3043563,8.180641174316406,241.3258514404297,3.1135685443878174
1728237099.3543653,8.025803565979004,241.3172149658203,3.094219207763672
1728237099.404389,7.872923851013184,241.30706787109375,3.0313472747802734
1728237099.4544823,7.723001480102539,241.29452514648438,2.9659695625305176
1728237099.504344,7.576707363128662,241.28231811523438,2.9079084396362305
1728237099.5544007,7.576707363128662,241.28231811523438,2.9079084396362305
1728237099.6043844,7.433353900909424,241.26675415039062,2.8462162017822266
1728237099.6544926,7.291482448577881,241.25030517578125,2.830562114715576
1728237099.704491,7.149816513061523,241.2337188720703,2.85243821144104
1728237099.754484,7.005992889404297,241.2154998779297,2.9055347442626953
1728237099.8044796,6.858552932739258,241.1923370361328,2.973581075668335
1728237099.8544147,6.706323146820068,241.1678924560547,3.0275814533233643
1728237099.9043927,6.552959442138672,241.14247131347656,3.0253713130950928
1728237099.9543893,6.401103973388672,241.1125946044922,3.040672779083252
1728237100.0043821,6.250096321105957,241.0833282470703,3.063467025756836
1728237100.0543954,6.099219799041748,241.05221557617188,3.0697858333587646
1728237100.1043413,5.94736909866333,241.0203094482422,3.086132287979126
1728237100.1545978,5.796380519866943,240.98500061035156,3.082200527191162
1728237100.2044063,5.796380519866943,240.98500061035156,3.082200527191162
1728237100.2544193,5.645660877227783,240.9471893310547,3.092132091522217
1728237100.304422,5.494205951690674,240.908447265625,3.098682165145874
1728237100.3544126,5.343716144561768,240.86862182617188,3.09592342376709
1728237100.4043944,5.195314884185791,240.82484436035156,3.107785224914551
1728237100.4543693,5.043688774108887,240.77943420410156,3.2302651405334473
1728237100.5043802,4.885922431945801,240.72894287109375,3.3878989219665527
1728237100.5544097,4.718362808227539,240.67112731933594,3.589914321899414
1728237100.6044064,4.718362808227539,240.67112731933594,3.589914321899414
1728237100.6544132,4.541331768035889,240.60589599609375,3.805006980895996
1728237100.7044003,4.354475498199463,240.53622436523438,4.023809909820557
1728237100.754418,4.159008979797363,240.46212768554688,4.210832118988037
1728237100.8043978,3.9582161903381348,240.3808135986328,4.346746444702148
1728237100.8544936,3.753998279571533,240.2939910888672,4.429238319396973
1728237100.9043703,3.5492193698883057,240.20193481445312,4.437443733215332
1728237100.9544554,3.5492193698883057,240.20193481445312,4.437443733215332
1728237101.0044074,3.347935676574707,240.10560607910156,4.393008232116699
1728237101.0544364,3.150463819503784,240.00973510742188,4.319194316864014
1728237101.1044192,2.9579920768737793,239.91497802734375,4.2164835929870605
1728237101.1543674,2.77329683303833,239.81814575195312,4.101999759674072
1728237101.2044125,2.59464430809021,239.72218322753906,4.015048027038574
1728237101.2543433,2.4216792583465576,239.62489318847656,3.9330942630767822
1728237101.3044078,2.4216792583465576,239.62489318847656,3.9330942630767822
1728237101.354415,2.2554268836975098,239.523681640625,3.885671615600586
1728237101.4044073,2.0912559032440186,239.42266845703125,3.888852834701538
1728237101.4544113,1.926742672920227,239.3203125,3.9251585006713867
1728237101.504415,1.7624878883361816,239.2119140625,3.983567237854004
1728237101.554444,1.5956830978393555,239.09954833984375,4.083977699279785
1728237101.604332,1.4270225763320923,238.98056030273438,4.186753749847412
1728237101.6544037,1.4270225763320923,238.98056030273438,4.186753749847412
1728237101.7044024,1.2571582794189453,238.85289001464844,4.299999713897705
1728237101.7544396,1.083739161491394,238.7210693359375,4.409209728240967
1728237101.8044202,0.9075018763542175,238.58572387695312,4.483371257781982
1728237101.8543699,0.7329590916633606,238.44435119628906,4.505756378173828
1728237101.90436,0.560640811920166,238.30050659179688,4.4978108406066895
1728237101.9543748,0.3934471011161804,238.15402221679688,4.436506271362305
1728237102.0043962,0.3934471011161804,238.15402221679688,4.436506271362305
1728237102.0544324,0.23265986144542694,238.00613403320312,4.351931571960449
1728237102.1044142,0.07754381000995636,237.8584442138672,4.250628471374512
1728237102.154385,-0.0717943087220192,237.71156311035156,4.1428542137146
1728237102.2044928,-0.21536515653133392,237.56594848632812,4.0418782234191895
1728237102.2543714,-0.3526211977005005,237.42071533203125,3.9552929401397705
1728237102.3043985,-0.3526211977005005,237.42071533203125,3.9552929401397705
1728237102.3543828,-0.48429128527641296,237.27499389648438,3.899590492248535
1728237102.404396,-0.6131475567817688,237.12887573242188,3.8881051540374756
1728237102.454377,-0.7404693365097046,236.9807586669922,3.917309522628784
1728237102.504377,-0.8651741743087769,236.82911682128906,3.9120283126831055
1728237102.5544252,-0.8651741743087769,236.82911682128906,3.9120283126831055
1728237102.6044161,-0.9868342280387878,236.67640686035156,3.889497756958008
1728237102.654431,-1.1051793098449707,236.52268981933594,3.8641250133514404
1728237102.704398,-1.220092535018921,236.3679656982422,3.8391408920288086
1728237102.7543736,-1.3318184614181519,236.2124481201172,3.814582347869873
1728237102.8044097,-1.3318184614181519,236.2124481201172,3.814582347869873
1728237102.8544135,-1.4397845268249512,236.05587768554688,3.787686824798584
1728237102.9043865,-1.5435786247253418,235.89808654785156,3.760385751724243
1728237102.9543896,-1.6434812545776367,235.73928833007812,3.7343733310699463
1728237103.0043864,-1.6434812545776367,235.73928833007812,3.7343733310699463
1728237103.0544164,-1.7418479919433594,235.58102416992188,3.7137362957000732
1728237103.1044405,-1.8390647172927856,235.4235076904297,3.690211534500122
1728237103.1543276,-1.8390647172927856,235.4235076904297,3.690211534500122
1728237103.2044268,-1.9346718788146973,235.26556396484375,3.7111525535583496
1728237103.2544096,-2.0305593013763428,235.10354614257812,3.8105695247650146
1728237103.3043768,-2.1278061866760254,234.93505859375,3.955427408218384
1728237103.354413,-2.1278061866760254,234.93505859375,3.955427408218384
1728237103.4044132,-2.2241711616516113,234.756591796875,4.129600524902344
1728237103.4543173,-2.3196189403533936,234.5662841796875,4.344150066375732
1728237103.5044274,-2.3196189403533936,234.5662841796875,4.344150066375732
1728237103.554385,-2.4156477451324463,234.36338806152344,4.5807013511657715
1728237103.6044028,-2.4156477451324463,234.36338806152344,4.5807013511657715
1728237103.6545033,-2.5119545459747314,234.1474609375,4.818575859069824
1728237103.704431,-2.607867956161499,233.91880798339844,5.039586544036865
1728237103.7544181,-2.607867956161499,233.91880798339844,5.039586544036865
1728237103.8044152,-2.705617666244507,233.67991638183594,5.231577396392822
1728237103.8543887,-2.802661895751953,233.43263244628906,5.364684104919434
1728237103.9043787,-2.896759271621704,233.1800537109375,5.446381092071533
1728237103.954406,-2.896759271621704,233.1800537109375,5.446381092071533
1728237104.0044186,-2.984492063522339,232.92410278320312,5.46693229675293
1728237104.0544116,-3.066333055496216,232.66677856445312,5.439796447753906
1728237104.1044014,-3.066333055496216,232.66677856445312,5.439796447753906
1728237104.1544352,-3.1423840522766113,232.41036987304688,5.369863033294678
1728237104.2044642,-3.2103822231292725,232.15638732910156,5.262025833129883
1728237104.2544117,-3.2103822231292725,232.15638732910156,5.262025833129883
1728237104.3044746,-3.2705976963043213,231.90626525878906,5.132431983947754
1728237104.3544087,-3.3243837356567383,231.660400390625,4.9899373054504395
1728237104.404391,-3.3710415363311768,231.41943359375,4.834095478057861
1728237104.4544022,-3.3710415363311768,231.41943359375,4.834095478057861
1728237104.5044012,-3.41060209274292,231.18505859375,4.668447971343994
1728237104.5544043,-3.443363666534424,230.9581756591797,4.4971208572387695
1728237104.604402,-3.443363666534424,230.9581756591797,4.4971208572387695
1728237104.6543913,-3.469911813735962,230.739013671875,4.3326239585876465
1728237104.7043555,-3.4912023544311523,230.52713012695312,4.185850143432617
1728237104.754382,-3.4912023544311523,230.52713012695312,4.185850143432617
1728237104.8044317,-3.507680892944336,230.321533203125,4.063948154449463
1728237104.8543825,-3.5199050903320312,230.12083435058594,3.97617769241333
1728237104.9044003,-3.5199050903320312,230.12083435058594,3.97617769241333
1728237104.9544387,-3.5281078815460205,229.92327880859375,3.9271857738494873
1728237105.00441,-3.5323610305786133,229.7268524169922,3.9201440811157227
1728237105.0544956,-3.5327348709106445,229.529541015625,3.9537558555603027
1728237105.104471,-3.5327348709106445,229.529541015625,3.9537558555603027
1728237105.1544254,-3.53062105178833,229.32940673828125,4.026735305786133
1728237105.2044163,-3.526978015899658,229.12489318847656,4.127779006958008
1728237105.2543936,-3.520962953567505,228.91493225097656,4.243799686431885
1728237105.3044095,-3.520962953567505,228.91493225097656,4.243799686431885
1728237105.3544135,-3.5092012882232666,228.6998748779297,4.318134784698486
1728237105.404426,-3.492302894592285,228.48431396484375,4.311087131500244
1728237105.4543924,-3.4711339473724365,228.26942443847656,4.303779602050781
1728237105.5044062,-3.4711339473724365,228.26942443847656,4.303779602050781
1728237105.5544345,-3.451401710510254,228.05479431152344,4.304401397705078
1728237105.6044142,-3.4384002685546875,227.8401336669922,4.296570777893066
1728237105.6544285,-3.4299893379211426,227.6256561279297,4.289584636688232
1728237105.7043195,-3.4248721599578857,227.4114227294922,4.282116889953613
1728237105.7544155,-3.4248721599578857,227.4114227294922,4.282116889953613
1728237105.8043954,-3.424107551574707,227.19747924804688,4.272910118103027
1728237105.854385,-3.430006980895996,226.9840545654297,4.258382797241211
